Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
VIG,SHA-256D,PoW/PoS,33238183.7225834,100000000.0,-0.34104659440927804,1.9343032664975905,-0.7329922319897763,0,TheVig
PLURA,CryptoNight,PoW,560085952.404637,1000000000.0,0.31118169394364154,-2.3497406672700505,0.3912185708768304,3,PluraCoin
EMAR,Scrypt,PoW/PoS,21599339.6728,84000000.0,-0.32548809420619756,1.0930798306280918,-0.5239487526289155,0,EmaratCoin
DKD,X15,PoS,30284196.369129,90000000.0,-0.2185589702499838,1.5771075675103305,-0.3450682748456631,0,Dekado
LYNX,Scrypt,HPoW,77872059787.8998,92000000000.0,2.248943530259697,0.32747627171884314,-0.31719785077843476,0,Lynx
POSQ,Quark,PoS,2716264.95302831,650000000.0,-0.37330164705203983,1.3590569144543416,-0.12023618153853591,0,Poseidon Quark
BWS,SHA-256,PoS,57811001.000889,100262205.0,-0.2750389109870492,0.5617745898464979,-0.12752596641678138,0,BitcoinWSpectrum
MUSE,DPoS,PoS,18194936.0,18081806.0,1.0150913125813354,1.6369896253871976,-0.2028989476893301,0,Muse
XMN,X16R,PoW,8125865.02097646,22075700.0,-0.2049101418966889,-1.3593351865014687,0.16212236419041612,3,Motion
PLUS1,HMQ1725,PoW,8645406.16776286,21000000.0,-0.1689308163715054,-2.429744949175025,0.2970513945868134,3,PlusOneCoin
AXE,X11,PoW,4993030.69736615,21000000.0,-0.22798367558292493,-0.9521768314797557,0.05130273018734243,3,Axe
TRVC,X16R,PoW/PoS,36923120.6205934,82546564.0,-0.37197206139548594,0.8162062497913048,-0.36780286681399926,0,Trivechain
DTEM,Quark,PoS,7082392.24744494,21000000.0,-0.377700922680526,1.3593801382846935,-0.12020253715060683,0,Dystem
GIC,Quark,PoW/PoS,5919489.76813523,5151000.0,-0.40945562777870464,1.6465337867494192,-0.4373129817600599,0,Giant
PNY,Scrypt,PoS,1042012.45227735,16880000000.0,-0.17521495664782288,0.7973380096917028,-0.20776868767149712,0,Peony Coin
ABS,Lyra2REv2,PoW/PoS,13332617.9413708,52500000.0,-0.3571131392690749,0.9052423765881251,-0.31191931323027566,0,Absolute Coin
VITAE,Quark,PoS,66053877.6256106,100000000.0,-0.3764218116082267,1.3593612966849768,-0.12022738510014128,0,Vitae
HEX,Scrypt,PoW,1416663.06600024,22105263.0,-0.15833109298322337,-1.0824577290254984,0.0059735731956879244,3,HexCoin
TPC,Scrypt,PoW/PoS,5403802.49590733,1000000000.0,-0.31920160435238,1.092605530851526,-0.5239943398827821,0,TPCash
WEBC,CryptoNight-V7,PoW,15580199.3087496,1750000000.0,-0.14174042357112257,-2.2333273410626284,0.34089034035782934,3,Webchain
RYO,Cryptonight-GPU,PoW,4890897.0,88188888.0,-0.1744071930993645,-2.4447796232313554,0.35833617165082515,3,Ryo
URALS,XEVAN,PoW,14746153.0962884,210000000.0,-0.14005198901191565,-0.7028212799386483,0.07549260970896447,3,Urals Coin
QWC,CryptoNight Heavy,PoW,99553110528.8022,184470000000.0,3.104213624092041,-2.303749374181749,0.22148576648920237,3,Qwertycoin
ARE,X11,PoS,19269509.94,55000000.0,-0.36378192038820084,0.9362268635912091,-0.1615042567368778,0,ARENON
EUNO,X11,PoW/PoS,30771125.9760867,50000000.0,-0.3953052273980108,1.2233795934021081,-0.47861969571929225,0,EUNO
MMO,Scrypt,PoS,107763867.917675,260000000.0,-0.29156206648807104,0.8058753592626106,-0.20687671068205032,0,MMOCoin
KETAN,PoS,PoS,9327131.59708692,210000000.0,-0.3663224339643612,1.5084391913258857,0.027907172886097304,0,Ketan
PPAI,SHA-256,PoW,2100000000.0,2100000000.0,-0.09974024896231845,-1.3269173977401774,0.08445482648434105,3,Project Pai
XDNA,Keccak,PoW/PoS,4672513.84432375,366000000.0,-0.3355035898739356,0.9914158209948226,-0.4764706920450779,0,XDNA
PAXEX,X11,PoS,4504639.0,100000000.0,-0.36364361346464946,0.9361984571814016,-0.1615016562461769,0,PAXEX
AZART,X11,PoW,5015881.37315389,25000000.0,-0.22795508137848766,-0.9521788684573592,0.051302498695154214,3,Azart
TSC,Scrypt,PoW/PoS,1059954080.43439,18000000000.0,-0.1859885062388812,1.084298311631597,-0.5253099121790895,0,ThunderStake
KCASH,SHA-512,Zero-Knowledge Proof,1000000000.0,1000000000.0,-0.4647613078679276,1.763254501509265,0.6618671030575809,0,Kcash
XCG,X16R,PoW,9753753.61515394,100000000.0,-0.20433865803841386,-1.3593744367345513,0.16211744468236713,3,Xchange
AAC,ECC 256K1,DPOS,1000000000.0,1000000000.0,-0.35391902990212637,2.6321915726056435,5.52386696216055,0,Acute Angle Cloud
CRYP,Equihash,PoW,4235111504.0,7600000000.0,-0.029420324202643552,-1.9132182711536196,0.4591292740013766,3,CrypticCoin
BTXC,XEVAN,PoS,6787405.18013774,50000000.0,-0.27749495673884883,1.1856734867902212,-0.1372958298059728,0,Bettex coin
ACM,Lyra2Z,PoW,13634850.0,84000000.0,-0.14742473248420473,-2.209004024933089,0.3595140038828098,3,Actinium
BSV,SHA-256,PoW,17992514.6469233,21000000.0,-0.13987286879514915,-1.326615296615756,0.08529240013422093,3,Bitcoin SV
BITM,XEVAN,Pos,208515864.367343,70000000000.0,0.537178533120253,1.0814392876328391,-0.06607595206354029,0,BitMoney
JMC,X11,PoS,17209923728.3266,0.0,-0.15431916916842223,0.9425380477578869,-0.16745737263086652,0,Junson Ming Chan Coin
FRED,CryptoNight,PoW,1867054873.28397,8080000000.0,0.37725430990588205,-2.3528832124684604,0.39037000678679107,3,FREDEnergy
HERB,Quark,PoW/PoS,35312185.7437239,54000000.0,-0.408751028256929,1.6465195514956035,-0.4373258960466413,0,HerbCoin
UMO,Blake,PoW,1578281.31341127,105120001.44,-0.12704908359934072,-2.246620806031564,0.34149605042632997,3,Universal Molecule
LIT,Blake,PoW,15846721.2482747,25228800.0,-0.12744043897042895,-2.246574740064039,0.3414955721376592,3,Lithium
PIRATE,Equihash,PoS,13475920.0,105000000.0,-0.27022416477249445,-0.022512950386200138,0.24821076293155117,0,PirateCash
EXO,Exosis,PoW,406091.925,21000000.0,-0.13227661335505297,-2.214996321696676,0.25275531077040453,3,Exosis
BLTG,Scrypt,PoW,35284717.173946,120000000.0,-0.1572246755813827,-1.0824954072394852,0.005956366945046266,3,Block-Logic
OWC,Scrypt,PoW/PoS,14777549.3940764,21000000.0,-0.32601733541228783,1.0931095512500928,-0.5239428677210235,0,Oduwa
BEAM,Equihash,PoW,35687520.0,262800000.0,-0.1326227810884676,-1.9110013828686532,0.46099438710757434,3,Beam
GALI,Quark,PoW/PoS,18265011.2486006,19035999.0,-0.4092066325200368,1.6465311990999878,-0.4373180353007562,0,Galilel
BTH,Equihash,PoW,25150787.5,30886000.0,-0.13439308273760595,-1.910886648840455,0.46101100039627146,3,Bithereum
CSPN,Quark,PoS,1934701.67524713,13370000.0,-0.3778177736228634,1.3593821583064472,-0.12020032711794432,0,Crypto Sports
CREDIT,Scrypt,PoW/PoS,30825710000.0296,74800000000.0,0.5794487387084385,1.0661338051126645,-0.5387978670189583,0,Credit
SLC,QuBit,PoW,12925790.4226959,100000000.0,-0.18064533170451538,-1.5484594577941375,0.19688632040108925,3,SLICE
DASHP,X11,PoS,715659.44237941,19700000.0,-0.3642582956256225,0.9362381323234695,-0.1614958551800926,0,Dash Platinum
NSD,Scrypt,PoW/PoS,20546528.2059957,84000000.0,-0.3255009462291452,1.093079445833048,-0.5239483878525023,0,Nasdacoin
BEET,XEVAN,PoW/PoS,198938144.363399,500000000.0,-0.3035921586060441,1.47265958634578,-0.45449929145167567,0,Beetle Coin
TTN,SHA-256D,PoW/PoS,896361168.0,5000000000.0,-0.2958239706900779,1.9321132032931134,-0.7335651647250498,0,Titan Coin
AWR,X11,PoW/PoS,15420234.5389336,420000000.0,-0.3928734594647002,1.2231847897953738,-0.4786350576476541,0,Award
BLAST,SHA-256,PoW,52293836.6277958,64000000.0,-0.13914975201500546,-1.3266247470190946,0.08527811203727757,3,BLAST
XRC,X13,PoW,1170292.5,2100000.0,-0.10629128582263718,-0.326422149331561,-0.08953544969457647,3,Bitcoin Rhodium
GLT,SHA-256,PoW,84613099.9999955,168000000.0,-0.13801902319640438,-1.3266661131234119,0.08526110116321688,3,GlobalToken
INSN,X11,PoW/PoS,23775960.3207514,30000000.0,-0.39553219602590833,1.223387263366013,-0.47861615417100306,0,Insane Coin
ALX,DPoS,DPoS,1000000000.0,1000000000.0,3.753917592453824,1.9005350619172245,-0.3632366411681999,0,ALAX
LDOGE,Scrypt,PoW/PoS,15318887081.0146,35000000000.0,0.10841492377346329,1.0808171996429727,-0.5312005176288215,0,LiteDoge
SLR,Scrypt,PoW,55565076.3863525,98100000000.0,0.5366051521977276,-1.132588337627781,0.0004728724993838459,3,SolarCoin
TRK,X11,PoW/PoS,242574105.22384,0.0,-0.3930736180715271,1.2234825724897629,-0.4786902861861848,0,TruckCoin
UFO,NeoScrypt,PoW,3824685012.0,4000000000.0,-0.09793660406112478,-1.6281209359658901,0.21413261218785215,3,UFO Coin
OC,Scrypt,PoW/PoS,3537150.0,200000000.0,-0.3248874429195655,1.0930139144757542,-0.5239489781434407,0,OrangeCoin
BLC,Blake,PoW,23356790.1494191,7000000000.0,-0.07797564854317954,-2.25013842126927,0.3411031240775936,3,BlakeCoin
BITS,Scrypt,PoW/PoS,20576532.0,54256119.0,-0.3257111313830949,1.0930946658075043,-0.5239467357516919,0,BitstarCoin
NEOS,SHA-256,PoS,4392258.24647793,21000000.0,-0.2762520939669756,0.5617955950077355,-0.12750302771690877,0,NeosCoin
HYPER,Scrypt,PoW/PoS,9631199.99309942,0.0,-0.326228813734262,1.0931184082754264,-0.5239399108538669,0,HyperCoin
PINK,X11,PoW/PoS,436353624.490312,500000000.0,-0.3871686791174223,1.2232977313447633,-0.478785373465752,0,PinkCoin
CESC,Scrypt,PoW,780210700.0,1000000000.0,-0.1419017571923027,-1.0826731145922315,0.005649079713170478,3,Crypto Escudo
ADC,Scrypt,PoW/PoS,980732528.97974,10500000000.0,-0.2400467001232242,1.088104349275568,-0.5248632606434859,0,AudioCoin
NKA,SHA-256,PoW/PoS,17939725045.334,190000000.0,-0.08774146405459324,0.8554103847998754,-0.45083841222151144,0,IncaKoin
PIGGY,X11,PoW/PoS,494240666.028571,1000000000.0,-0.38292262525076703,1.2230632224732811,-0.47883337693958805,0,Piggy Coin
CRW,SHA-256,PoW,22986929.0854247,42000000.0,-0.13966324519425816,-1.3266242091722296,0.08528949590924428,3,Crown Coin
GEN,Scrypt,PoW/PoS,60000000.0,15000000.0,-0.3255077626668406,1.093129147725661,-0.5239582009601287,0,Genstake
SMLY,Scrypt,PoW,29583989322.9213,50000000000.0,0.5565775538023792,-1.0972008246620304,-0.007069599690072588,3,SmileyCoin
MI,Scrypt,PoW/PoS,404316475.545465,400000000.0,-0.318579232244085,1.0930581299782254,-0.5240990182616145,0,XiaoMiCoin
GRS,Groestl,PoW,73298203.8873662,105000000.0,-0.19888319941037716,-1.2488356041262554,0.10323290813000537,3,Groestlcoin
CPC,X11,PoW/PoS,201364327.427503,208000000.0,-0.3921042862154562,1.223361153484578,-0.4786876337850726,0,CapriCoin
CLUB,Scrypt,PoW/PoS,103621876.167052,160000000.0,-0.3239488276598477,1.0930709480193415,-0.5239814195881376,0, ClubCoin
RADS,PoS,PoS,3821245.74150193,9000000.0,-0.3678124879040813,1.5085399567644973,0.027920315196399433,0,Radium
BTA,Scrypt,PoW,5052555.91981545,5000000.0,-0.15840779340496286,-1.0824476536585605,0.005973269514381673,3,Bata
PAK,Scrypt,PoW,69684455.4387001,182000000.0,-0.15636585992243,-1.082514536986845,0.005940982768103985,3,Pakcoin
CRB,X11,Proof of Trust,16901016.6609755,16504333.0,-0.39652476603157366,0.6055958224331472,-0.03852639303069209,0,Creditbit 
OK,SHA-256,PoW/PoS,74676064.9488608,105000000.0,-0.3064278125421493,0.848924300709653,-0.44464380799963954,0,OKCash
LSK,DPoS,DPoS,120012140.0,159918400.0,3.7372285033514556,1.9006429935531381,-0.36288478910403066,0,Lisk
XHI,Scrypt,PoS,10000244677.7002,10008835635.0,-0.10179103243157107,0.8045060951440832,-0.21084914021545928,0,HiCoin
XWC,Scrypt,PoW/PoS,252005564.19257,300000000.0,-0.32114642412578337,1.093053594665988,-0.5240406564505004,0,WhiteCoin
FSC,NeoScrypt,PoW/PoS,1120385.00502,60168145.0,-0.3403429995520147,0.5480579738256154,-0.31423426686370376,0,FriendshipCoin
J,Multiple,PoW,3332922.5,2800000.0,-0.11829477051829024,-1.8444053606390574,0.2879076728519779,3,JoinCoin
TRI,X13,PoW/PoS,140777.753365,120000.0,-0.27415938880879037,1.849140318636911,-0.6194468557561005,0,Triangles Coin
VOLLAR,Equihash+Scrypt,PoW,100000000.0,2100000000.0,-0.09131651405933058,-2.0447467774376484,0.42333162445151395,3,Vollar
EOS,DPoS,DPoS,1020544523.0722,0.0,3.747089571700619,1.9010539031335552,-0.36318786567054356,0,EOS
RCC,Ethash,PoW,24487944.0958204,24487944.0,-0.15424186439911414,-2.055606552629324,0.3963143445710046,3,Reality Clash
OXY,DPoS,DPoS,1122382283.37,0.0,3.7483327394220525,1.901091124104933,-0.3632231502528991,0,Oxycoin
TCH,SHA-256,PoS,1000000000.0,1000000000.0,-0.25716821655667527,0.5616588881391981,-0.12790270423821476,0,TigerCash
WAVES,Leased POS,LPoS,100000000.0,100000000.0,-0.44249576365216015,2.574926578709197,21.46317124851803,1,Waves
PART,PoS,PoS,9283137.5558676,8634140.0,-0.36774840261256403,1.5085421401228531,0.0279184432182443,0,Particl
BTT,TRC10,DPoS,989988713439.649,990000000000.0,34.041416744262676,1.6344255144769488,-1.1656380851302413,2,BitTorrent
NXT,PoS,PoS/LPoS,1000000000.0,1000000000.0,-0.3416505631773062,2.0030901485829795,0.49176157114132996,0,Nxt
ZEPH,SHA-256,DPoS,1999999995.3056,2000000000.0,2.4820081727023933,0.8252017289740087,-0.2882477125270302,0,ZEPHYR
GAP,Scrypt,PoW/PoS,14931046.1546605,250000000.0,-0.3243944130727832,1.0929925122461024,-0.5239557205686761,0,Gapcoin
BDX,CryptoNight,PoW,980222595.0,1400222610.0,0.31914354462889954,-2.3497917571027345,0.39105063267812085,3,Beldex
ZEN,Equihash,PoW,7296537.5,21000000.0,-0.13468101672162208,-1.9108881194093272,0.4610177390733355,3,Horizen
XBC,Scrypt,PoS,128326.99633965,1000000.0,-0.29470942265586847,0.8059684543201427,-0.20682494081778216,0,BitcoinPlus
